#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2015-05-13T18:48:34 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ55539b4ea33c	
#INFO	-out.max=unlimited	
#INFO	queryParameters=37	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_p
#-out.add=_x,_y
#-out.add=_RAJ,_DEJ
#-sort=_r
#-order=I
#-out.src=VII/213/groups,VII/213/dynamics,VII/213/galaxies,VII/213/morpho
#-nav=cat:VII/213&tab:{VII/213/groups}&tab:{VII/213/dynamics}&tab:{VII/213/galaxies}&tab:{VII/213/morpho}&key:source=VII/213/groups&key:source=VII/213/dynamics&key:source=VII/213/galaxies&key:source=VII/213/morpho&HTTPPRM:&&-ref=VIZ55539b4ea33c&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_p&-out.add=_x,_y&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=HCG&-joincol={VII/213/groups}.{HCG}&-out=Dyna&-out=Type&-out=MCount&-out=AngSize&-out=TotMag&-out=Emag&-out=Aname1&-out=Aname2&-out=Aname3&-out=Aname4&-out=n&-out=log(sV)&-out=log(V)&-out=log(R)&-out=log(Ho.tc)&-out=MType&-out=Names&-out=Comments&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=VII/213/groups,VII/213/dynamics,VII/213/galaxies,VII/213/morpho
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=VII/213/groups VII/213/dynamics VII/213/galaxies VII/213/morpho
#-order=I
#-out=HCG
#-joincol={VII/213/groups}.{HCG}
#-joincol=HCG
#-out=Dyna
#-out=Type
#-out=MCount
#-out=AngSize
#-out=TotMag
#-out=Emag
#-out=Aname1
#-out=Aname2
#-out=Aname3
#-out=Aname4
#-out=n
#-out=log(sV)
#-out=log(V)
#-out=log(R)
#-out=log(Ho.tc)
#-out=MType
#-out=Names
#-out=Comments
#

#RESOURCE=join
#Name: #Join
#Title:  Join tables VII/213/groups,VII/213/dynamics,VII/213/galaxies,VII/213/morpho
#
#Coosys	B1950:	eq_FK4 B1950
#Table	VII_213_groups_VII_213_dynamics_VII_213_galaxies_VII_213_morpho:
#Name: VII/213/groups,VII/213/dynamics,VII/213/galaxies,VII/213/morpho
#Title:
#Column	_RAJ2000{1}	(F7.3)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data)	[ucd=pos.eq.ra]
#Column	_DEJ2000{1}	(F7.3)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data)	[ucd=pos.eq.dec]
#Column	HCG{1}	(I3)	[1/100]+ Number of the group in this catalog [NULL integer written as an empty string]	[ucd=meta.id;meta.main]
#Column	Dyna{1}	(A1)	[*] '*' when group has dynamical parameters	[ucd=meta.code]
#Column	Type{1}	(A2)	Group type	[ucd=src.class]
#Column	MCount{1}	(I2)	Member count [NULL integer written as an empty string]	[ucd=meta.number]
#Column	AngSize{1}	(F5.1)	Angular size	[ucd=phys.angSize;src]
#Column	TotMag{1}	(F5.1)	Total magnitude of group	[ucd=phot.mag;em.opt.B]
#Column	Emag{1}	(F5.1)	Brightest member magnitude	[ucd=phot.mag;em.opt.R]
#Column	Aname1{1}	(a6)	Alternate name 1	[ucd=meta.id]
#Column	Aname2{1}	(a6)	Alternate name 2	[ucd=meta.id]
#Column	Aname3{1}	(a6)	Alternate name 3	[ucd=meta.id]
#Column	Aname4{1}	(a6)	Alternate name 4	[ucd=meta.id]
#Column	n{2}	(I1)	Number of galaxies with accordant velocities [NULL integer written as an empty string]	[ucd=meta.number]
#Column	log(sV){2}	(F5.2)	Radial velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	log(V){2}	(F5.2)	? Estimated instrinsic 3D velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	log(R){2}	(F5.2)	Median projected separation	[ucd=pos.angDistance]
#Column	log(Ho.tc){2}	(F5.2)	Crossing time (expressed in 1/Ho units)	[ucd=time.crossing]
#Column	MType{3}	(a4)	Hubble Morphological type	[ucd=src.morph.type]
#Column	Names{3}	(a18)	Other names	[ucd=meta.id]
#Column	MType{4}	(a4)	Morphological type	[ucd=src.morph.type]
#Column	Comments{4}	(a69)	Comments	[ucd=meta.note]
_DEJ2000	_RAJ2000	HCG	Dyna	Type	MCount	AngSize	TotMag	Emag	Aname1	Aname2	Aname3	Aname4	n	log(sV)	log(V)	log(R)	log(Ho.tc)	MType	Names	MType	Comments
+12.2808	141.9119	 38	*	S3	 4	  2.9	 12.5	 13.8	      	      	      	      	3	 1.11	     	 1.77	 0.88	Sbc 	                  	SBd 	Tidal tail-strongly disturbed morpho (I,M) IR
+12.2808	141.9119	 38	*	S3	 4	  2.9	 12.5	 13.8	      	      	      	      	3	 1.11	     	 1.77	 0.88	Sbc 	                  	Sbc 	Peculiar morpho (I)
+12.2808	141.9119	 38	*	S3	 4	  2.9	 12.5	 13.8	      	      	      	      	3	 1.11	     	 1.77	 0.88	SBd 	U5044a            	Im  	Strongly disturbed morpho-possibly IR (I,M)
+12.2808	141.9119	 38	*	S3	 4	  2.9	 12.5	 13.8	      	      	      	      	3	 1.11	     	 1.77	 0.88	SBd 	U5044a            	SBd 	Tidal tail-strongly disturbed morpho (I,M) IR
+12.2808	141.9119	 38	*	S3	 4	  2.9	 12.5	 13.8	      	      	      	      	3	 1.11	     	 1.77	 0.88	SBd 	U5044a            	Sbc 	Peculiar morpho (I)
+12.2808	141.9119	 38	*	S3	 4	  2.9	 12.5	 13.8	      	      	      	      	3	 1.11	     	 1.77	 0.88	Im  	U5044b            	Im  	Strongly disturbed morpho-possibly IR (I,M)
+12.2808	141.9119	 38	*	S3	 4	  2.9	 12.5	 13.8	      	      	      	      	3	 1.11	     	 1.77	 0.88	Im  	U5044b            	SBd 	Tidal tail-strongly disturbed morpho (I,M) IR
+12.2808	141.9119	 38	*	S3	 4	  2.9	 12.5	 13.8	      	      	      	      	3	 1.11	     	 1.77	 0.88	Im  	U5044b            	Sbc 	Peculiar morpho (I)
+12.2808	141.9119	 38	*	S3	 4	  2.9	 12.5	 13.8	      	      	      	      	3	 1.11	     	 1.77	 0.88	SBa 	                  	Im  	Strongly disturbed morpho-possibly IR (I,M)
+12.2808	141.9119	 38	*	S3	 4	  2.9	 12.5	 13.8	      	      	      	      	3	 1.11	     	 1.77	 0.88	SBa 	                  	SBd 	Tidal tail-strongly disturbed morpho (I,M) IR
+12.2808	141.9119	 38	*	S3	 4	  2.9	 12.5	 13.8	      	      	      	      	3	 1.11	     	 1.77	 0.88	SBa 	                  	Sbc 	Peculiar morpho (I)
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	E3  	                  	Sc  	IR
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	E3  	                  	SBa 	Extension southeast-peculiar radio-possibly IR (I)
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	E3  	                  	Sbc 	Asym. H_alpha distribution-peculiar morpho-dust-radio-possibly IR (I)
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	E3  	                  	S0  	Boxy-P.A. twist-emission - extension (I)
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	E3  	                  	E3  	Disky elliptical-radio
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	S0  	                  	Sc  	IR
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	S0  	                  	SBa 	Extension southeast-peculiar radio-possibly IR (I)
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	S0  	                  	Sbc 	Asym. H_alpha distribution-peculiar morpho-dust-radio-possibly IR (I)
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	S0  	                  	S0  	Boxy-P.A. twist-emission - extension (I)
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	S0  	                  	E3  	Disky elliptical-radio
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	Sbc 	                  	Sc  	IR
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	Sbc 	                  	SBa 	Extension southeast-peculiar radio-possibly IR (I)
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	Sbc 	                  	Sbc 	Asym. H_alpha distribution-peculiar morpho-dust-radio-possibly IR (I)
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	Sbc 	                  	S0  	Boxy-P.A. twist-emission - extension (I)
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	Sbc 	                  	E3  	Disky elliptical-radio
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	SBa 	                  	Sc  	IR
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	SBa 	                  	SBa 	Extension southeast-peculiar radio-possibly IR (I)
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	SBa 	                  	Sbc 	Asym. H_alpha distribution-peculiar morpho-dust-radio-possibly IR (I)
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	SBa 	                  	S0  	Boxy-P.A. twist-emission - extension (I)
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	SBa 	                  	E3  	Disky elliptical-radio
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	Sc  	                  	Sc  	IR
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	Sc  	                  	SBa 	Extension southeast-peculiar radio-possibly IR (I)
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	Sc  	                  	Sbc 	Asym. H_alpha distribution-peculiar morpho-dust-radio-possibly IR (I)
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	Sc  	                  	S0  	Boxy-P.A. twist-emission - extension (I)
 -4.8520	144.7272	 40	*	E2	 6	  1.7	 11.4	 12.5	      	      	      	      	5	 2.17	 2.40	 1.18	-2.12	Sc  	                  	E3  	Disky elliptical-radio
-19.6492	150.0909	 42	*	E1	 4	  6.0	 10.6	 10.9	N3091 	      	      	      	4	 2.33	 2.56	 1.65	-1.81	E3  	N3091             	E3  	Radio-inner boxy isophotes
-19.6492	150.0909	 42	*	E1	 4	  6.0	 10.6	 10.9	N3091 	      	      	      	4	 2.33	 2.56	 1.65	-1.81	SB0 	                  	E3  	Radio-inner boxy isophotes
-19.6492	150.0909	 42	*	E1	 4	  6.0	 10.6	 10.9	N3091 	      	      	      	4	 2.33	 2.56	 1.65	-1.81	E2  	                  	E3  	Radio-inner boxy isophotes
-19.6492	150.0909	 42	*	E1	 4	  6.0	 10.6	 10.9	N3091 	      	      	      	4	 2.33	 2.56	 1.65	-1.81	E2  	                  	E3  	Radio-inner boxy isophotes
 -0.0316	152.8075	 43	*	S2	 5	  3.5	 12.4	 13.3	      	      	      	      	5	 2.35	 2.58	 1.77	-1.70	Sb  	                  	S0  	Weak radio
 -0.0316	152.8075	 43	*	S2	 5	  3.5	 12.4	 13.3	      	      	      	      	5	 2.35	 2.58	 1.77	-1.70	Sb  	                  	SBcd	Asym. morpho tidal spiral arm-weak radio (I)
 -0.0316	152.8075	 43	*	S2	 5	  3.5	 12.4	 13.3	      	      	      	      	5	 2.35	 2.58	 1.77	-1.70	SBcd	                  	S0  	Weak radio
 -0.0316	152.8075	 43	*	S2	 5	  3.5	 12.4	 13.3	      	      	      	      	5	 2.35	 2.58	 1.77	-1.70	SBcd	                  	SBcd	Asym. morpho tidal spiral arm-weak radio (I)
 -0.0316	152.8075	 43	*	S2	 5	  3.5	 12.4	 13.3	      	      	      	      	5	 2.35	 2.58	 1.77	-1.70	SB0 	                  	S0  	Weak radio
 -0.0316	152.8075	 43	*	S2	 5	  3.5	 12.4	 13.3	      	      	      	      	5	 2.35	 2.58	 1.77	-1.70	SB0 	                  	SBcd	Asym. morpho tidal spiral arm-weak radio (I)
 -0.0316	152.8075	 43	*	S2	 5	  3.5	 12.4	 13.3	      	      	      	      	5	 2.35	 2.58	 1.77	-1.70	Sc  	                  	S0  	Weak radio
 -0.0316	152.8075	 43	*	S2	 5	  3.5	 12.4	 13.3	      	      	      	      	5	 2.35	 2.58	 1.77	-1.70	Sc  	                  	SBcd	Asym. morpho tidal spiral arm-weak radio (I)
 -0.0316	152.8075	 43	*	S2	 5	  3.5	 12.4	 13.3	      	      	      	      	5	 2.35	 2.58	 1.77	-1.70	S0  	                  	S0  	Weak radio
 -0.0316	152.8075	 43	*	S2	 5	  3.5	 12.4	 13.3	      	      	      	      	5	 2.35	 2.58	 1.77	-1.70	S0  	                  	SBcd	Asym. morpho tidal spiral arm-weak radio (I)
 -0.0316	152.8075	 43	*	S2	 5	  3.5	 12.4	 13.3	      	      	      	      	5	 2.35	 2.58	 1.77	-1.70	Sbc 	                  	S0  	Weak radio
 -0.0316	152.8075	 43	*	S2	 5	  3.5	 12.4	 13.3	      	      	      	      	5	 2.35	 2.58	 1.77	-1.70	Sbc 	                  	SBcd	Asym. morpho tidal spiral arm-weak radio (I)
+21.8123	154.5020	 44	*	S2	 4	 16.4	  9.3	 10.0	ARP316	      	      	      	4	 2.13	 2.34	 1.58	-1.65	Sa  	N3190 U5559       	Sd  	Peculiar r.c.-tidal tail-weak radio IR (I)
+21.8123	154.5020	 44	*	S2	 4	 16.4	  9.3	 10.0	ARP316	      	      	      	4	 2.13	 2.34	 1.58	-1.65	Sa  	N3190 U5559       	SBc 	Seyfert-knotty ring in H_alpha (I) weak radio IR
+21.8123	154.5020	 44	*	S2	 4	 16.4	  9.3	 10.0	ARP316	      	      	      	4	 2.13	 2.34	 1.58	-1.65	Sa  	N3190 U5559       	E2  	[N 1l], H_alpha emission-rotating core (I)
+21.8123	154.5020	 44	*	S2	 4	 16.4	  9.3	 10.0	ARP316	      	      	      	4	 2.13	 2.34	 1.58	-1.65	Sa  	N3190 U5559       	Sa  	Peculiar vel. pattern and morpho dust-boxy-radio IR (I)
+21.8123	154.5020	 44	*	S2	 4	 16.4	  9.3	 10.0	ARP316	      	      	      	4	 2.13	 2.34	 1.58	-1.65	E2  	N3193 U5562       	Sd  	Peculiar r.c.-tidal tail-weak radio IR (I)
+21.8123	154.5020	 44	*	S2	 4	 16.4	  9.3	 10.0	ARP316	      	      	      	4	 2.13	 2.34	 1.58	-1.65	E2  	N3193 U5562       	SBc 	Seyfert-knotty ring in H_alpha (I) weak radio IR
+21.8123	154.5020	 44	*	S2	 4	 16.4	  9.3	 10.0	ARP316	      	      	      	4	 2.13	 2.34	 1.58	-1.65	E2  	N3193 U5562       	E2  	[N 1l], H_alpha emission-rotating core (I)
+21.8123	154.5020	 44	*	S2	 4	 16.4	  9.3	 10.0	ARP316	      	      	      	4	 2.13	 2.34	 1.58	-1.65	E2  	N3193 U5562       	Sa  	Peculiar vel. pattern and morpho dust-boxy-radio IR (I)
+21.8123	154.5020	 44	*	S2	 4	 16.4	  9.3	 10.0	ARP316	      	      	      	4	 2.13	 2.34	 1.58	-1.65	SBc 	N3185 U5554       	Sd  	Peculiar r.c.-tidal tail-weak radio IR (I)
+21.8123	154.5020	 44	*	S2	 4	 16.4	  9.3	 10.0	ARP316	      	      	      	4	 2.13	 2.34	 1.58	-1.65	SBc 	N3185 U5554       	SBc 	Seyfert-knotty ring in H_alpha (I) weak radio IR
+21.8123	154.5020	 44	*	S2	 4	 16.4	  9.3	 10.0	ARP316	      	      	      	4	 2.13	 2.34	 1.58	-1.65	SBc 	N3185 U5554       	E2  	[N 1l], H_alpha emission-rotating core (I)
+21.8123	154.5020	 44	*	S2	 4	 16.4	  9.3	 10.0	ARP316	      	      	      	4	 2.13	 2.34	 1.58	-1.65	SBc 	N3185 U5554       	Sa  	Peculiar vel. pattern and morpho dust-boxy-radio IR (I)
+21.8123	154.5020	 44	*	S2	 4	 16.4	  9.3	 10.0	ARP316	      	      	      	4	 2.13	 2.34	 1.58	-1.65	Sd  	N3187 U5556       	Sd  	Peculiar r.c.-tidal tail-weak radio IR (I)
+21.8123	154.5020	 44	*	S2	 4	 16.4	  9.3	 10.0	ARP316	      	      	      	4	 2.13	 2.34	 1.58	-1.65	Sd  	N3187 U5556       	SBc 	Seyfert-knotty ring in H_alpha (I) weak radio IR
+21.8123	154.5020	 44	*	S2	 4	 16.4	  9.3	 10.0	ARP316	      	      	      	4	 2.13	 2.34	 1.58	-1.65	Sd  	N3187 U5556       	E2  	[N 1l], H_alpha emission-rotating core (I)
+21.8123	154.5020	 44	*	S2	 4	 16.4	  9.3	 10.0	ARP316	      	      	      	4	 2.13	 2.34	 1.58	-1.65	Sd  	N3187 U5556       	Sa  	Peculiar vel. pattern and morpho dust-boxy-radio IR (I)
+59.1096	154.7970	 45	*	S1	 4	  3.4	 13.5	 14.0	U5564 	      	      	      	3	 2.26	 2.49	 2.02	-1.36	Sa  	U5564             	Sa  	Dust lane across galaxy
+59.1096	154.7970	 45	*	S1	 4	  3.4	 13.5	 14.0	U5564 	      	      	      	3	 2.26	 2.49	 2.02	-1.36	S0a 	                  	Sa  	Dust lane across galaxy
+59.1096	154.7970	 45	*	S1	 4	  3.4	 13.5	 14.0	U5564 	      	      	      	3	 2.26	 2.49	 2.02	-1.36	Sc  	                  	Sa  	Dust lane across galaxy
+59.1096	154.7970	 45	*	S1	 4	  3.4	 13.5	 14.0	U5564 	      	      	      	3	 2.26	 2.49	 2.02	-1.36	S0  	                  	Sa  	Dust lane across galaxy
+17.8149	155.5076	 46	*	E3	 4	  3.6	 12.3	 13.8	      	      	      	      	4	 2.51	 2.75	 1.60	-2.04	E3  	                  	E3  	Radio
+17.8149	155.5076	 46	*	E3	 4	  3.6	 12.3	 13.8	      	      	      	      	4	 2.51	 2.75	 1.60	-2.04	S0  	                  	E3  	Radio
+17.8149	155.5076	 46	*	E3	 4	  3.6	 12.3	 13.8	      	      	      	      	4	 2.51	 2.75	 1.60	-2.04	E1  	                  	E3  	Radio
+17.8149	155.5076	 46	*	E3	 4	  3.6	 12.3	 13.8	      	      	      	      	4	 2.51	 2.75	 1.60	-2.04	SB0 	                  	E3  	Radio
+13.7316	156.4518	 47	*	S1	 4	  2.3	 12.5	 12.9	U5644 	      	      	      	4	 1.63	     	 1.56	 0.66	SBb 	U5644             	E3  	Spiral features-weak radio - interacting with a (I)
+13.7316	156.4518	 47	*	S1	 4	  2.3	 12.5	 12.9	U5644 	      	      	      	4	 1.63	     	 1.56	 0.66	SBb 	U5644             	SBb 	Tidal spiral arm-radio-IR (I)
+13.7316	156.4518	 47	*	S1	 4	  2.3	 12.5	 12.9	U5644 	      	      	      	4	 1.63	     	 1.56	 0.66	E3  	                  	E3  	Spiral features-weak radio - interacting with a (I)
+13.7316	156.4518	 47	*	S1	 4	  2.3	 12.5	 12.9	U5644 	      	      	      	4	 1.63	     	 1.56	 0.66	E3  	                  	SBb 	Tidal spiral arm-radio-IR (I)
+13.7316	156.4518	 47	*	S1	 4	  2.3	 12.5	 12.9	U5644 	      	      	      	4	 1.63	     	 1.56	 0.66	Sc  	                  	E3  	Spiral features-weak radio - interacting with a (I)
+13.7316	156.4518	 47	*	S1	 4	  2.3	 12.5	 12.9	U5644 	      	      	      	4	 1.63	     	 1.56	 0.66	Sc  	                  	SBb 	Tidal spiral arm-radio-IR (I)
+13.7316	156.4518	 47	*	S1	 4	  2.3	 12.5	 12.9	U5644 	      	      	      	4	 1.63	     	 1.56	 0.66	Sd  	                  	E3  	Spiral features-weak radio - interacting with a (I)
+13.7316	156.4518	 47	*	S1	 4	  2.3	 12.5	 12.9	U5644 	      	      	      	4	 1.63	     	 1.56	 0.66	Sd  	                  	SBb 	Tidal spiral arm-radio-IR (I)
-27.0875	163.9508	 48	*	E1	 4	  5.0	 11.6	 12.1	      	      	      	      	3	 2.48	 2.70	 1.31	-2.29	E2  	I2597             	Sc  	Peculiar morpho IR (I)
-27.0875	163.9508	 48	*	E1	 4	  5.0	 11.6	 12.1	      	      	      	      	3	 2.48	 2.70	 1.31	-2.29	E2  	I2597             	E2  	Small disk in the oenter
-27.0875	163.9508	 48	*	E1	 4	  5.0	 11.6	 12.1	      	      	      	      	3	 2.48	 2.70	 1.31	-2.29	Sc  	                  	Sc  	Peculiar morpho IR (I)
-27.0875	163.9508	 48	*	E1	 4	  5.0	 11.6	 12.1	      	      	      	      	3	 2.48	 2.70	 1.31	-2.29	Sc  	                  	E2  	Small disk in the oenter
-27.0875	163.9508	 48	*	E1	 4	  5.0	 11.6	 12.1	      	      	      	      	3	 2.48	 2.70	 1.31	-2.29	S0a 	                  	Sc  	Peculiar morpho IR (I)
-27.0875	163.9508	 48	*	E1	 4	  5.0	 11.6	 12.1	      	      	      	      	3	 2.48	 2.70	 1.31	-2.29	S0a 	                  	E2  	Small disk in the oenter
-27.0875	163.9508	 48	*	E1	 4	  5.0	 11.6	 12.1	      	      	      	      	3	 2.48	 2.70	 1.31	-2.29	E1  	                  	Sc  	Peculiar morpho IR (I)
-27.0875	163.9508	 48	*	E1	 4	  5.0	 11.6	 12.1	      	      	      	      	3	 2.48	 2.70	 1.31	-2.29	E1  	                  	E2  	Small disk in the oenter
+67.1792	164.1520	 49	*	E2	 4	  0.9	 14.4	 15.2	      	      	      	      	4	 1.53	     	 1.09	 0.19	Scd 	                  	E5  	Too blue for its lumimosity - disturbed morpho (I,M)
+67.1792	164.1520	 49	*	E2	 4	  0.9	 14.4	 15.2	      	      	      	      	4	 1.53	     	 1.09	 0.19	Scd 	                  	Im  	Disturbed morpho (I)
+67.1792	164.1520	 49	*	E2	 4	  0.9	 14.4	 15.2	      	      	      	      	4	 1.53	     	 1.09	 0.19	Scd 	                  	Sd  	Disturbed morpho (I)
+67.1792	164.1520	 49	*	E2	 4	  0.9	 14.4	 15.2	      	      	      	      	4	 1.53	     	 1.09	 0.19	Scd 	                  	Scd 	Disturbed morpho (I)
+67.1792	164.1520	 49	*	E2	 4	  0.9	 14.4	 15.2	      	      	      	      	4	 1.53	     	 1.09	 0.19	Sd  	                  	E5  	Too blue for its lumimosity - disturbed morpho (I,M)
+67.1792	164.1520	 49	*	E2	 4	  0.9	 14.4	 15.2	      	      	      	      	4	 1.53	     	 1.09	 0.19	Sd  	                  	Im  	Disturbed morpho (I)
+67.1792	164.1520	 49	*	E2	 4	  0.9	 14.4	 15.2	      	      	      	      	4	 1.53	     	 1.09	 0.19	Sd  	                  	Sd  	Disturbed morpho (I)
+67.1792	164.1520	 49	*	E2	 4	  0.9	 14.4	 15.2	      	      	      	      	4	 1.53	     	 1.09	 0.19	Sd  	                  	Scd 	Disturbed morpho (I)
+67.1792	164.1520	 49	*	E2	 4	  0.9	 14.4	 15.2	      	      	      	      	4	 1.53	     	 1.09	 0.19	Im  	                  	E5  	Too blue for its lumimosity - disturbed morpho (I,M)
+67.1792	164.1520	 49	*	E2	 4	  0.9	 14.4	 15.2	      	      	      	      	4	 1.53	     	 1.09	 0.19	Im  	                  	Im  	Disturbed morpho (I)
+67.1792	164.1520	 49	*	E2	 4	  0.9	 14.4	 15.2	      	      	      	      	4	 1.53	     	 1.09	 0.19	Im  	                  	Sd  	Disturbed morpho (I)
+67.1792	164.1520	 49	*	E2	 4	  0.9	 14.4	 15.2	      	      	      	      	4	 1.53	     	 1.09	 0.19	Im  	                  	Scd 	Disturbed morpho (I)
+67.1792	164.1520	 49	*	E2	 4	  0.9	 14.4	 15.2	      	      	      	      	4	 1.53	     	 1.09	 0.19	E5  	                  	E5  	Too blue for its lumimosity - disturbed morpho (I,M)
+67.1792	164.1520	 49	*	E2	 4	  0.9	 14.4	 15.2	      	      	      	      	4	 1.53	     	 1.09	 0.19	E5  	                  	Im  	Disturbed morpho (I)
+67.1792	164.1520	 49	*	E2	 4	  0.9	 14.4	 15.2	      	      	      	      	4	 1.53	     	 1.09	 0.19	E5  	                  	Sd  	Disturbed morpho (I)
+67.1792	164.1520	 49	*	E2	 4	  0.9	 14.4	 15.2	      	      	      	      	4	 1.53	     	 1.09	 0.19	E5  	                  	Scd 	Disturbed morpho (I)
+24.2932	170.5870	 51	*	E2	 6	  4.5	 11.5	 12.6	N3651 	U6388 	      	      	5	 2.38	 2.61	 1.77	-1.73	E1  	N3651 U6388       	E2  	Faint disk in the center
+24.2932	170.5870	 51	*	E2	 6	  4.5	 11.5	 12.6	N3651 	U6388 	      	      	5	 2.38	 2.61	 1.77	-1.73	SBbc	                  	E2  	Faint disk in the center
+24.2932	170.5870	 51	*	E2	 6	  4.5	 11.5	 12.6	N3651 	U6388 	      	      	5	 2.38	 2.61	 1.77	-1.73	S0  	N3653             	E2  	Faint disk in the center
+24.2932	170.5870	 51	*	E2	 6	  4.5	 11.5	 12.6	N3651 	U6388 	      	      	5	 2.38	 2.61	 1.77	-1.73	Sa  	                  	E2  	Faint disk in the center
+24.2932	170.5870	 51	*	E2	 6	  4.5	 11.5	 12.6	N3651 	U6388 	      	      	5	 2.38	 2.61	 1.77	-1.73	E2  	                  	E2  	Faint disk in the center
+24.2932	170.5870	 51	*	E2	 6	  4.5	 11.5	 12.6	N3651 	U6388 	      	      	5	 2.38	 2.61	 1.77	-1.73	S0  	                  	E2  	Faint disk in the center
+24.2932	170.5870	 51	*	E2	 6	  4.5	 11.5	 12.6	N3651 	U6388 	      	      	5	 2.38	 2.61	 1.77	-1.73	cI  	                  	E2  	Faint disk in the center
+20.7763	172.2431	 53	*	S1	 4	 12.9	 11.5	 12.2	N3697 	U6479 	      	      	3	 1.91	 2.00	 1.76	-1.14	SBbc	N3697 U6479       	SBd 	Peculiar morpho-tail-like feature toward 53b (I)
+20.7763	172.2431	 53	*	S1	 4	 12.9	 11.5	 12.2	N3697 	U6479 	      	      	3	 1.91	 2.00	 1.76	-1.14	SBbc	N3697 U6479       	S0  	Extension toward 53c (?)
